production_cost;Genre_1;Genre_2;Genre_3;id;original_language;Title;popularity;Production_Companies;release_date;WorldwideBox_office;runtime;title2;vote_average;vote_count;Cast;Director;DomesticBox_office;InternationalBox_office;IMDB_Rating;Metascore;Year;Month
0; Drama; Action; Thriller;67373;en;This Thing of Ours;46868;[];01/01/2005 00:00;0;1000;This Thing of Ours;50;1;;;;;;;2005;1
0; Adventure; Family;;171759;en;The Lost Medallion: The Adventures of Billy Stone;2952932;Kaos Entertainment;01/03/2013 00:00;0;970;The Lost Medallion: The Adventures of Billy Stone;56;13;;;;;;;2013;3
0; Comedy; Drama; Music;206296;en;The Last Five Years;5563068;Lucky Monkey Pictures;03/11/2014 00:00;0;940;The Last Five Years;55;143;;;;;;;2014;11
0; Comedy; Drama; Mystery;35219;en;The Missing Person;;;;;;;;;;;;;;;;
2000000; Comedy; Science Fiction; Romance;28260;en;Return of the Living Dead 3;7502934;Ozla Productions;01/10/1993 00:00;54207;970;Return of the Living Dead 3;59;88;;;;;;;1993;10
0; Drama; Action; Romance;7515;en;London;5350423;Destination Films;10/02/2005 00:00;0;920;London;61;96;;;;;;;2005;2
2000000; Drama;;;13075;en;Sherrybaby;4261509;Red Envelope Entertainment;08/09/2006 00:00;622806;960;Sherrybaby;63;41;;;;;;;2006;9
0; Horror; Science Fiction;;335866;en;Circle;6752141;Votiv Films;02/10/2015 00:00;0;870;Circle;60;333;;;;;;;2015;10
0; Horror; Thriller;;13510;en;Eden Lake;20362373;Aramid Entertainment Fund;12/09/2008 00:00;3983997;910;Eden Lake;67;406;;;;;;;2008;9
0; Thriller;;;215881;en;Plush;5099368;Blumhouse Productions;13/09/2013 00:00;0;980;Plush;54;40;;;;;;;2013;9
0; Horror; Comedy;;18238;en;Lesbian Vampire Killers;6632891;AV Pictures;16/03/2009 00:00;0;860;Lesbian Vampire Killers;53;124;;;;;;;2009;3
0; Drama; Action; Crime;22600;en;Jerusalema;1717376;Muti Films;11/02/2008 00:00;0;1200;Gangster's Paradise: Jerusalema;68;16;;;;;;;2008;2
0; Thriller; Drama; Crime;12612;en;Freeze Frame;4922397;[];01/05/2004 00:00;0;990;Freeze Frame;69;18;;;;;;;2004;5
1000000; Thriller; Horror;;50698;en;Grave Encounters;13222268;Darclight;09/09/2011 00:00;0;920;Grave Encounters;61;381;;;;;;;2011;9
100000; Horror;;;115210;en;Stitches;7447714;B\u00f3rd Scann\u00e1n na h\u00c9ireann;19/05/2012 00:00;95000;860;Stitches;55;92;;;;;;;2012;5
2000000; Crime; Drama; Horror;34335;en;Nine Dead;968793;Hartbreak Films;01/01/2010 00:00;0;980;Nine Dead;52;84;;;;;;;2010;1
2; Documentary;;;459488;en;To Be Frank, Sinatra at 100;50625;Eyeline Entertainment;12/12/2015 00:00;0;;To Be Frank, Sinatra at 100;0;0;;;;;;;2015;12
2000000; Comedy;;;11302;en;Bananas;5941852;United Artists;28/04/1971 00:00;11833696;820;Bananas;67;165;;;;;;;1971;4
0; Thriller;;;119458;en;$upercapitalist;174311;[];10/08/2012 00:00;0;1030;Supercapitalist;35;2;;;;;;;2012;8
0; Action; Adventure; Drama;20406;en;Rockaway;361554;Rockaway the Movie;07/07/2007 00:00;0;760;Rockaway;58;2;;;;;;;2007;7
2300000; Crime; Drama; Mystery;3766;en;The Lady from Shanghai;8055084;Columbia Pictures Corporation;24/12/1947 00:00;0;870;The Lady from Shanghai;72;102;;;;;;;1947;12
2000000; Horror; Thriller;;18616;en;No Man's Land: The Rise of Reeker;4346271;Institution, The;01/05/2008 00:00;0;880;No Man's Land: The Rise of Reeker;44;27;;;;;;;2008;5
14000000; Action; Adventure; Drama;18808;en;Highway;3419685;Alex Entertainment Inc.;01/01/2002 00:00;0;970;Highway;56;37;;;;;;;2002;1
2000000; Comedy; Crime;;95755;en;Small Apartments;5100741;Deviant Films;10/03/2012 00:00;0;960;Small Apartments;57;50;;;;;;;2012;3
0; Comedy;;;198062;en;Coffee Town;2253589;[];09/07/2013 00:00;0;870;Coffee Town;67;45;;;;;;;2013;7
0; Comedy; Fantasy; Music;188652;en;The Ghastly Love of Johnny X;209475;[];26/04/2013 00:00;0;1060;The Ghastly Love of Johnny X;66;8;;;;;;;2013;4
0; Comedy; Drama;;174311;en;All Is Bright;3613577;Sidney Kimmel Entertainment;10/09/2013 00:00;0;1070;All Is Bright;53;36;;;;;;;2013;9
0; Mystery; Horror; History;12602;de;Die Schlangengrube und das Pendel;1296784;Constantin Film Produktion;05/10/1967 00:00;0;850;The Torture Chamber of Dr. Sadism;63;12;;;;;;;1967;10
7000000; Comedy; Drama;;153795;en;Straight A's;450829;Nu Image Films;16/01/2013 00:00;0;880;Straight A's;52;46;;;;;;;2013;1
0; Comedy; Music;;17768;en;A Funny Thing Happened on the Way to the Forum;8902102;United Artists;16/10/1966 00:00;0;990;A Funny Thing Happened on the Way to the Forum;61;24;;;;;;;1966;10
0; Documentary;;;13516;en;Slacker Uprising;1619635;[];27/09/2007 00:00;0;1020;Slacker Uprising;59;10;;;;;;;2007;9
0; Action; Adventure; History;98549;en;The Legend of Hell's Gate: An American Conspiracy;1002585;Silver Sail Entertainment;03/03/2011 00:00;0;1080;The Legend of Hell's Gate: An American Conspiracy;39;8;;;;;;;2011;3
0; Science Fiction; Comedy;;312793;en;Walking with the Dead;1332804;Splendid Film;20/03/2015 00:00;0;900;The Walking Deceased;42;35;;;;;;;2015;3
2000000; Thriller; Mystery; Horror;309919;en;The Curse of Downers Grove;200163;Myriad Pictures;21/08/2015 00:00;0;890;The Curse of Downers Grove;44;24;;;;;;;2015;8
2000000; Thriller;;;299553;en;Shark Lake;1187764;FLF Films;02/10/2015 00:00;0;920;Shark Lake;44;19;;;;;;;2015;10
19000000; Crime; Drama;;21309;en;River's Edge;6463806;Hemdale Film;27/08/1986 00:00;0;990;River's Edge;67;59;;;;;;;1986;8
0; Fantasy; Drama; Science Fiction;32235;en;Northfork;1980265;[];01/01/2003 00:00;0;103;Northfork;67;24;;;;;;;2003;1
1950000; Thriller; Action;;329540;en;The Marine 4: Moving Target;3696123;WWE Studios;10/04/2015 00:00;0;90;The Marine 4: Moving Target;58;49;;;;;;;2015;4
1987650; Drama; Thriller; Mystery;26388;en;Buried;32841229;Studio 37;24/09/2010 00:00;19152480;94;Buried;66;827;;;;;;;2010;9
0; Drama; Comedy; Romance;49020;en;Submarine;8518866;Film4;18/03/2011 00:00;864659;97;Submarine;74;443;;;;;;;2011;3
0; Documentary; Drama; History;159037;ar;The Square;;;;;;;;;;;;;;;;
0; Drama;;;12838;fr;Chacun sa nuit;4665026;R\u00e9gion Provence C\u00f4te d'Azur;21/07/2006 00:00;0;95;One to Another;58;12;;;;;;;2006;7
0; Drama; Music;;157293;hi;एबीसीडी;1294967;UTV Motion Pictures;07/02/2013 00:00;222000;160;ABCD (Any Body Can Dance);56;10;;;;;;;2013;2
0; Thriller; Documentary; Crime;14048;en;Man on Wire;14331992;UK Film Council;25/07/2008 00:00;2957978;94;Man on Wire;75;275;;;;;;;2008;7
0; Drama; Thriller;;356987;en;Abandoned;;;;;;;;;;;;;;;;
1900000; Drama;;;295886;en;Brotherly Love;1367751;[];24/04/2015 00:00;0;89;Brotherly Love;69;21;;;;;;;2015;4
1800000; Horror; Drama; Thriller;38358;en;The Last Exorcism;14838986;Strike Entertainment;27/08/2010 00:00;67738090;87;The Last Exorcism;56;328;;;;;;;2010;8
0; Drama;;;33511;en;Nowhere Boy;1950959;Ecosse Films;25/12/2009 00:00;0;98;Nowhere Boy;72;244;;;;;;;2009;12
1800000; Drama;;;702;en;A Streetcar Named Desire;14884756;Charles K. Feldman Group;18/09/1951 00:00;8000000;125;A Streetcar Named Desire;76;281;;;;;;;1951;9
1800000; Drama; Comedy; War;935;en;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;41996783;Hawk Films;29/01/1964 00:00;9440272;95;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;80;1442;;;;;;;1964;1
1800000; Drama; Romance;;542;es;El Crimen del Padre Amaro;2179428;Instituto Mexicano de Cinematograf\u00eda;01/10/2002 00:00;0;118;The Crime of Padre Amaro;62;36;;;;;;;2002;10
1800000; Drama; Fantasy;;84175;en;Beasts of the Southern Wild;12471239;Journeyman Pictures;29/06/2012 00:00;21107746;93;Beasts of the Southern Wild;68;403;;;;;;;2012;6
1700000; Action; Science Fiction;;1705;en;Battle for the Planet of the Apes;13315383;Twentieth Century Fox Film Corporation;15/06/1973 00:00;8844595;93;Battle for the Planet of the Apes;55;215;;;;;;;1973;6
0; Drama; Music;;62677;en;Songcatcher;3363321;Rigas Entertainment;01/03/2001 00:00;0;109;Songcatcher;56;9;;;;;;;2001;3
2000000; Drama; Thriller;;50875;en;Higher Ground;1699101;[];26/08/2011 00:00;841733;109;Higher Ground;53;14;;;;;;;2011;8
0; Comedy; Romance;;260778;ta;வாலு;320387;Nic Arts;14/08/2015 00:00;0;155;Vaalu;67;5;;;;;;;2015;8
0; Comedy; Documentary;;58492;en;The Greatest Movie Ever Sold;692497;Snoot Entertainment;22/04/2011 00:00;621951;87;The Greatest Movie Ever Sold;64;88;;;;;;;2011;4
0; Comedy;;;44562;en;Ed and His Dead Mother;23436;[];04/06/1993 00:00;0;93;Ed and His Dead Mother;55;12;;;;;;;1993;6
0; Adventure; Drama; Foreign;37232;en;Travellers and Magicians;749699;Prayer Flag Pictures;09/09/2003 00:00;0;108;Travellers and Magicians;68;9;;;;;;;2003;9
1800000; Western;;;4929;en;Hang 'em High;11756943;United Artists;31/07/1968 00:00;6800000;114;Hang 'em High;67;192;;;;;;;1968;7
0; Crime; Drama;;36334;en;Deadline - U.S.A.;225627;Twentieth Century Fox Film Corporation;14/03/1952 00:00;0;87;Deadline - U.S.A.;69;17;;;;;;;1952;3
0; Horror; Thriller;;9783;en;Sublime;;;;;;;;;;;;;;;;
0; Thriller; Comedy; Horror;386826;en;A Beginner's Guide to Snuff;60127;[];04/03/2016 00:00;0;87;A Beginner's Guide to Snuff;0;0;;;;;;;2016;3
1800000; Action; Science Fiction;;205126;en;Independence Daysaster;1959405;Independence Day Productions;27/06/2013 00:00;0;86;Independence Daysaster;42;22;;;;;;;2013;6
1800000; Comedy; Romance;;98557;en;Dysfunctional Friends;21544;[];03/02/2012 00:00;0;101;Dysfunctional Friends;50;4;;;;;;;2012;2
1530000; Action; Drama; Thriller;104;de;Lola rennt;2736562;X-Filme Creative Pool;20/08/1998 00:00;7267585;81;Run Lola Run;72;664;;;;;;;1998;8
500000; Drama; Horror; Thriller;10894;en;May;8650779;A Loopy Production LLC;13/01/2002 00:00;150277;93;May;63;152;;;;;;;2002;1
1493619; Adventure; Family;;246449;en;Against the Wild;2492747;Against the Wild Films;29/12/2013 00:00;0;90;Against the Wild;49;19;;;;;;;2013;12
0; Drama;;;32579;es;La misma luna;2756435;The Weinstein Company;20/03/2008 00:00;23311391;106;Under the Same Moon;70;28;;;;;;;2008;3
1700000; Action; Science Fiction;;1688;en;Conquest of the Planet of the Apes;18828683;Twentieth Century Fox Film Corporation;29/06/1972 00:00;9700000;88;Conquest of the Planet of the Apes;61;236;;;;;;;1972;6
1700000; Drama; Thriller;;1999;en;In the Bedroom;6979638;Miramax Films;23/11/2001 00:00;0;130;In the Bedroom;64;89;;;;;;;2001;11
2000000; Thriller; Crime; Horror;43947;en;I Spit on Your Grave;26281839;Anchor Bay Films;17/06/2010 00:00;572809;108;I Spit on Your Grave;63;519;;;;;;;2010;6
1700000; Comedy; Crime;;24066;en;Happy, Texas;2079125;Miramax Films;03/12/1999 00:00;1943649;98;Happy, Texas;55;39;;;;;;;1999;12
0; Drama; Thriller; Romance;9709;en;My Summer of Love;3939753;[];20/08/2004 00:00;0;86;My Summer of Love;60;59;;;;;;;2004;8
1000000; Drama; Romance;;191714;hi;Dabba;14017809;UTV Motion Pictures;19/09/2013 00:00;4235151;104;The Lunchbox;73;221;;;;;;;2013;9
0; Drama; Romance;;25312;en;Yes;3677831;GreeneStreet Films;05/08/2005 00:00;0;100;Yes;59;7;;;;;;;2005;8
1644736; Comedy; Romance;;34106;en;You Can't Take It With You;3426314;Columbia Pictures;23/08/1938 00:00;7433101;126;You Can't Take It With You;72;79;;;;;;;1938;8
1650000; War; Drama; Romance;11426;en;From Here to Eternity;6915201;Columbia Pictures Corporation;04/08/1953 00:00;30500000;118;From Here to Eternity;72;133;;;;;;;1953;8
1600000; Western;;;13909;en;She Wore a Yellow Ribbon;8535178;RKO Radio Pictures;22/10/1949 00:00;5400000;103;She Wore a Yellow Ribbon;71;61;;;;;;;1949;10
0; Drama; Music;;206284;en;Grace Unplugged;2160586;Coram Deo Studios;04/10/2013 00:00;0;102;Grace Unplugged;60;24;;;;;;;2013;10
0; Comedy; Drama;;27455;en;Foolish;796009;No Limit Films;09/04/1999 00:00;6033999;84;Foolish;63;3;;;;;;;1999;4
0; Drama; Crime; Thriller;66468;en;N-Secure;13456;[];15/10/2010 00:00;2592808;0;N-Secure;43;4;;;;;;;2010;10
0; Drama; Comedy; Romance;7973;ar;سكر بنات;4554574;Bac Films;01/07/2007 00:00;0;96;Caramel;68;52;;;;;;;2007;7
0; Thriller; Horror;;283686;en;Out of the Dark;3215465;Participant Media;27/08/2014 00:00;0;92;Out of the Dark;46;55;;;;;;;2014;8
0; Drama; Romance;;15976;he;Ha-Buah;149436;Metro Productions;06/06/2006 00:00;0;114;The Bubble;76;20;;;;;;;2006;6
1600000; Crime; Drama; Mystery;592;en;The Conversation;20810292;Paramount Pictures;07/04/1974 00:00;4420000;113;The Conversation;75;372;;;;;;;1974;4
0; Romance;;;74084;hi;दिल जो भी कहे;122704;Entertainment One Pvt. Ltd.;07/12/2006 00:00;0;0;Dil Jo Bhi Kahey...;0;0;;;;;;;2006;12
0; Crime; Drama; Romance;1651;fr;La sirène du Mississipi;3654018;Les Films du Carrosse;18/06/1969 00:00;0;123;Mississippi Mermaid;67;32;;;;;;;1969;6
0; Drama; Mystery;;25428;en;I Love Your Work;3313339;[];05/10/2003 00:00;0;111;I Love Your Work;65;2;;;;;;;2003;10
0; Horror;;;298584;en;Cabin Fever;5379319;Armory Films;12/02/2016 00:00;0;99;Cabin Fever;44;111;;;;;;;2016;2
2000000; Comedy;;;10758;en;Waitress;967299;Night and Day Pictures;25/05/2007 00:00;22179430;108;Waitress;67;129;;;;;;;2007;5
1500000; Action;;;11690;en;Bloodsport;1749699;Cannon Films;26/02/1988 00:00;11806119;92;Bloodsport;66;363;;;;;;;1988;2
1500000; Comedy; Drama;;3083;en;Mr. Smith Goes to Washington;122624;Columbia Pictures;19/10/1939 00:00;9600000;129;Mr. Smith Goes to Washington;79;241;;;;;;;1939;10
1500000; Drama; Crime;;9344;en;Kids;13291991;Miramax Films;28/07/1995 00:00;7412216;91;Kids;68;279;;;;;;;1995;7
1500000; Comedy; Drama;;10707;en;The Squid and the Whale;13788054;Destination Films;05/10/2005 00:00;11098131;81;The Squid and the Whale;69;226;;;;;;;2005;10
1000000; Comedy;;;15647;en;Kissing Jessica Stein;3990215;Fox Searchlight Pictures;21/04/2001 00:00;10013424;97;Kissing Jessica Stein;59;48;;;;;;;2001;4
17000000; Action; Drama;;308529;en;Kickboxer: Vengeance;6526588;Radar Pictures;14/07/2016 00:00;0;90;Kickboxer: Vengeance;45;99;;;;;;;2016;7
1500000; Drama; Mystery; Thriller;4174;en;Spellbound;11145915;Selznick International Pictures;28/12/1945 00:00;7000000;111;Spellbound;73;160;;;;;;;1945;12
0; Drama; Mystery;;20156;en;Exotica;5446832;Miramax Films;24/09/1994 00:00;0;103;Exotica;65;64;;;;;;;1994;9
1500000; Romance; Comedy; Crime;9464;en;Buffalo '66;10009994;[];20/01/1998 00:00;2375097;110;Buffalo '66;71;166;;;;;;;1998;1
1500000; Horror; Thriller;;49018;en;Insidious;58594852;Alliance Films;13/09/2010 00:00;97009150;103;Insidious;68;1737;;;;;;;2010;9
1500000; Comedy; Crime; Science Fiction;13820;en;Repo Man;1135344;Edge City;20/02/1984 00:00;2300000;92;Repo Man;67;144;;;;;;;1984;2
1500000; Crime; Drama; Thriller;18079;es;Nueve Reinas;8589355;Naya Films S.A.;31/08/2000 00:00;0;114;Nine Queens;74;153;;;;;;;2000;8
0; Documentary;;;127918;en;The Gatekeepers;2828303;Les Films du Poisson;09/07/2012 00:00;0;101;The Gatekeepers;65;39;;;;;;;2012;7
1500000; Drama;;;17113;en;The Ballad of Jack and Rose;3618646;Elevation Filmworks;25/03/2005 00:00;712294;111;The Ballad of Jack and Rose;65;43;;;;;;;2005;3
1500000; Comedy; Romance;;129139;en;The To Do List;15017068;3 Arts Entertainment;24/07/2013 00:00;3566225;104;The To Do List;55;342;;;;;;;2013;7
1500000; Action; Crime; Drama;507;en;Killing Zoe;5817519;Live Entertainment;01/10/1993 00:00;418961;96;Killing Zoe;61;111;;;;;;;1993;10
1500000; Drama;;;4012;en;The Believer;9856826;Fuller Films;19/01/2001 00:00;416925;98;The Believer;68;151;;;;;;;2001;1
0; Drama; Romance;;14054;en;Snow Angels;4262374;Crossroads Films;07/03/2008 00:00;414404;106;Snow Angels;65;48;;;;;;;2008;3
0; Thriller; Action; Horror;323271;en;Unsullied;6124;[];28/08/2015 00:00;0;93;Unsullied;30;1;;;;;;;2015;8
1500000; Horror; Mystery;;10972;en;Session 9;11064228;October Films;10/08/2001 00:00;373967;100;Session 9;62;251;;;;;;;2001;8
0; Comedy; Romance;;13066;en;I Want Someone to Eat Cheese With;1742383;[];01/01/2006 00:00;0;80;I Want Someone to Eat Cheese With;57;12;;;;;;;2006;1
0; Drama;;;66025;en;Mooz-lum;414754;[];11/02/2011 00:00;330048;95;Mooz-lum;45;3;;;;;;;2011;2
0; Comedy; Horror;;11908;en;Hatchet;12677016;ArieScope Pictures;27/04/2006 00:00;0;83;Hatchet;57;159;;;;;;;2006;4
1; Drama; Comedy;;3082;en;Modern Times;2827648;United Artists;05/02/1936 00:00;8500000;87;Modern Times;81;856;;;;;;;1936;2
0; Drama; Family; Comedy;39541;en;Stolen Summer;;;;;;;;;;;;;;;;
1500000; Comedy; Horror;;1961;en;My Name Is Bruce;75591;Dark Horse Entertainment;01/10/2007 00:00;173066;86;My Name Is Bruce;59;107;;;;;;;2007;10
1500000; Comedy;;;51820;en;The Salon;202817;[];13/01/2005 00:00;0;0;The Salon;35;1;;;;;;;2005;1
1500000; Comedy;;;291362;en;Road Hard;859014;Sontalia;06/03/2015 00:00;0;97;Road Hard;66;8;;;;;;;2015;3
1500000; Drama; Romance;;30082;en;Forty Shades of Blue;71377;Charlie Guidance;07/12/2005 00:00;0;108;Forty Shades of Blue;60;2;;;;;;;2005;12
1200000; Drama; History; War;72913;en;Amigo;193172;Anarchist's Convention Films;14/07/2010 00:00;0;128;Amigo;60;2;;;;;;;2010;7
1500000; Horror; Mystery; Science Fiction;23963;en;Pontypool;4680206;Ponty Up Pictures;06/03/2009 00:00;32000;93;Pontypool;66;183;;;;;;;2009;3
2000000; Drama;;;29406;en;Trucker;120173;Plum Pictures;24/04/2008 00:00;0;90;Trucker;68;16;;;;;;;2008;4
1; Romance; Comedy; Drama;361505;en;Me You and Five Bucks;94105;[];07/07/2015 00:00;0;90;Me You and Five Bucks;100;2;;;;;;;2015;7
1500000; Horror; Thriller;;104755;en;The Lords of Salem;14504326;Alliance Films;10/09/2012 00:00;1165882;101;The Lords of Salem;51;242;;;;;;;2012;9
0; Horror; Comedy; Thriller;253306;en;Housebound;10322858;Semi-Professional;04/09/2014 00:00;0;109;Housebound;65;358;;;;;;;2014;9
0; Documentary;;;29595;en;Wal-Mart: The High Cost of Low Price;1404175;Brave New Films;04/11/2005 00:00;0;98;Wal-Mart: The High Cost of Low Price;69;24;;;;;;;2005;11
1; Comedy; Drama; Fantasy;46729;en;Fetching Cody;77876;Cheap and Dirty Productions Inc.;01/10/2005 00:00;0;87;Fetching Cody;68;6;;;;;;;2005;10
0; Drama; Comedy;;294600;en;Last I Heard;35819;[];01/01/2013 00:00;0;98;Last I Heard;60;1;;;;;;;2013;1
9000000; Comedy; Drama;;137347;en;Closer to the Moon;9159265;Mandragora Movies;29/11/2013 00:00;0;112;Closer to the Moon;64;13;;;;;;;2013;11
0; Science Fiction;;;290370;en;Mutant World;1893697;Nomadic Pictures;27/09/2014 00:00;1500000;85;Mutant World;26;9;;;;;;;2014;9
0; Comedy; Family; Drama;426469;en;Growing Up Smith;71087;[];03/02/2017 00:00;0;102;Growing Up Smith;74;7;;;;;;;2017;2
0; Thriller; Action; Crime;356841;en;Checkmate;1105357;Status Media & Entertainment;03/07/2015 00:00;0;102;Checkmate;42;13;;;;;;;2015;7
1500000; Drama; Mystery; Horror;301325;de;#Horror;2815228;AST Studios;20/11/2015 00:00;0;90;#Horror;33;52;;;;;;;2015;11
0; Action; Horror; Thriller;347755;en;Wind Walkers;446858;[];28/01/2016 00:00;0;93;Wind Walkers;75;6;;;;;;;2016;1
1488423; Fantasy; Animation; Family;408;en;Snow White and the Seven Dwarfs;80171283;Walt Disney Productions;20/12/1937 00:00;184925486;83;Snow White and the Seven Dwarfs;69;1914;;;;;;;1937;12
1400000; Drama; Foreign;;44413;es;La niña santa;684881;R&C Produzioni;06/05/2004 00:00;0;106;The Holy Girl;68;10;;;;;;;2004;5
1455000; Western;;;39209;en;Shalako;3598457;Central Cinema Company Film;06/11/1968 00:00;2620000;113;Shalako;54;12;;;;;;;1968;11
1; Adventure; Comedy; Horror;48463;en;Incident at Loch Ness;1452152;[];17/12/2004 00:00;0;94;Incident at Loch Ness;59;18;;;;;;;2004;12
2000000; Drama;;;394047;en;The Dog Lover;1193219;ESX Productions;08/07/2016 00:00;0;101;The Dog Lover;53;6;;;;;;;2016;7
3150000; Horror; Thriller;;312791;en;GirlHouse;8039223;Brookstreet Pictures;16/10/2014 00:00;0;100;GirlHouse;52;97;;;;;;;2014;10
0; Drama; Crime; Thriller;266034;fr;La chambre bleue;2486992;Alfama Films;16/05/2014 00:00;0;75;The Blue Room;62;32;;;;;;;2014;5
0; Thriller; Horror;;280381;en;House at the End of the Drive;43049;Allure Entertainment;11/01/2014 00:00;0;91;House at the End of the Drive;0;0;;;;;;;2014;1
1377800; Family; Adventure; Comedy;2661;en;Batman;9815394;Twentieth Century Fox Film Corporation;30/07/1966 00:00;0;105;Batman;61;203;;;;;;;1966;7
1350000; Comedy; Crime;;100;en;Lock, Stock and Two Smoking Barrels;16032594;Handmade Films Ltd.;05/03/1998 00:00;3897569;105;Lock, Stock and Two Smoking Barrels;75;1648;;;;;;;1998;3
0; Western;;;218500;en;The Ballad of Gregorio Cortez;592821;Moctesuma Esparza Productions;19/08/1983 00:00;0;104;The Ballad of Gregorio Cortez;0;0;;;;;;;1983;8
1300000; Drama;;;309;da;Festen;;;;;;;;;;;;;;;;
0; Comedy; Drama;;27845;en;Trees Lounge;3443916;[];11/10/1996 00:00;0;95;Trees Lounge;67;51;;;;;;;1996;10
1300000; Drama;;;25784;vi;Vượt Sóng;72066;[];22/02/2006 00:00;639000;135;Journey from the Fall;50;1;;;;;;;2006;2
0; Drama;;;52790;en;The Basket;430758;[];05/05/2000 00:00;619042;105;The Basket;65;6;;;;;;;2000;5
0; Horror; Comedy;;100275;en;Eddie: The Sleepwalking Cannibal;143784;Det Danske Filminstitut;22/04/2012 00:00;1632;79;Eddie: The Sleepwalking Cannibal;61;30;;;;;;;2012;4
0; Drama; Action;;295914;ky;Kurmanjan Datka. Queen of the Mountains;77873;Kirghizfilm;22/08/2014 00:00;0;135;Queen of the Mountains;0;0;;;;;;;2014;8
0; Science Fiction;;;42033;en;Def-Con 4;319792;New World Pictures;15/03/1985 00:00;0;88;Def-Con 4;28;10;;;;;;;1985;3
1000000; Action; Comedy;;19187;en;The Hebrew Hammer;1600797;ContentFilm;01/01/2003 00:00;0;85;The Hebrew Hammer;59;18;;;;;;;2003;1
0; Comedy; Romance;;46415;en;Neal 'n' Nikki;285131;Yash Raj Films;09/12/2005 00:00;0;122;Neal 'n' Nikki;23;4;;;;;;;2005;12
0; Comedy;;;38570;en;The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It;5628399;Silver Nitrate Films;08/06/2010 00:00;0;82;The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It;32;34;;;;;;;2010;6
